#,Date-Time (PDT),RH   (%),Dew Point   (??C),Host Connected,End of File
19244,7/27/2024 6:08,36.57,-0.68,,
19245,7/27/2024 6:13,35.95,-0.45,,
19246,7/27/2024 6:18,35.01,-0.56,,
19247,7/27/2024 6:23,34.98,-0.59,,
19248,7/27/2024 6:28,35.23,-0.63,,
19249,7/27/2024 6:33,35.37,-0.59,,
19250,7/27/2024 6:38,35.06,-0.65,,
19251,7/27/2024 6:43,34.91,-0.51,,
19252,7/27/2024 6:48,34.28,-0.56,,
19253,7/27/2024 6:53,33.49,-0.59,,
19254,7/27/2024 6:58,32.89,-0.52,,
19255,7/27/2024 7:03,32.13,-0.56,,
19256,7/27/2024 7:08,32.16,-0.33,,
19257,7/27/2024 7:13,32.42,-0.02,,
19258,7/27/2024 7:18,32.4,0.23,,
19259,7/27/2024 7:23,32.03,0.35,,
19260,7/27/2024 7:28,30.78,0.05,,
19261,7/27/2024 7:33,30.84,0.24,,
19262,7/27/2024 7:38,30.04,0.02,,
19263,7/27/2024 7:43,29.84,0.05,,
19264,7/27/2024 7:48,29.57,0.06,,
19265,7/27/2024 7:53,29.2,0.06,,
19266,7/27/2024 7:58,27.95,-0.37,,
19267,7/27/2024 8:03,27.08,-0.51,,
19268,7/27/2024 8:08,26.61,-0.6,,
19269,7/27/2024 8:13,25.16,-1.18,,
19270,7/27/2024 8:18,24.93,-1.19,,
19271,7/27/2024 8:23,24.5,-1.29,,
19272,7/27/2024 8:28,25.01,-0.9,,
19273,7/27/2024 8:33,23.02,-1.78,,
19274,7/27/2024 8:38,24.6,-0.6,,
19275,7/27/2024 8:43,23.59,-1,,
19276,7/27/2024 8:48,22.53,-1.49,,
19277,7/27/2024 8:53,23.02,-0.96,,
19278,7/27/2024 8:58,22.63,-1,,
19279,7/27/2024 9:03,19.14,-3.21,,
19280,7/27/2024 9:08,19.31,-3.03,,
19281,7/27/2024 9:13,19.16,-3.02,,
19282,7/27/2024 9:18,18.32,-3.47,,
19283,7/27/2024 9:23,18.66,-3.21,,
19284,7/27/2024 9:28,18.07,-3.51,,
19285,7/27/2024 9:33,18.12,-3.4,,
19286,7/27/2024 9:38,18.27,-3.39,,
19287,7/27/2024 9:43,18.04,-3.47,,
19288,7/27/2024 9:48,18.41,-3.08,,
19289,7/27/2024 9:53,18.39,-2.93,,
19290,7/27/2024 9:58,18.32,-2.81,,
19291,7/27/2024 10:03,17.74,-3.18,,
19292,7/27/2024 10:08,17.63,-3.2,,
19293,7/27/2024 10:13,18.1,-2.83,,
19294,7/27/2024 10:18,17.94,-2.8,,
19295,7/27/2024 10:23,17.84,-2.63,,
19296,7/27/2024 10:28,17.36,-2.9,,
19297,7/27/2024 10:33,18.11,-2.35,,
19298,7/27/2024 10:38,17.3,-2.64,,
19299,7/27/2024 10:43,17.47,-2.43,,
19300,7/27/2024 10:48,17.23,-2.62,,
19301,7/27/2024 10:53,17.6,-2.27,,
19302,7/27/2024 10:58,17.14,-2.53,,
19303,7/27/2024 11:03,16.77,-2.66,,
19304,7/27/2024 11:08,15.69,-3.25,,
19305,7/27/2024 11:13,15.43,-3.37,,
19306,7/27/2024 11:18,16.51,-2.57,,
19307,7/27/2024 11:23,14.87,-3.86,,
19308,7/27/2024 11:28,15.66,-3.18,,
19309,7/27/2024 11:33,15.52,-3.2,,
19310,7/27/2024 11:38,15.74,-3.03,,
19311,7/27/2024 11:43,14.73,-3.68,,
19312,7/27/2024 11:48,15.61,-2.85,,
19313,7/27/2024 11:53,14.44,-3.52,,
19314,7/27/2024 11:58,14.48,-3.5,,
19315,7/27/2024 12:03,14.35,-3.81,,
19316,7/27/2024 12:08,14.93,-3.33,,
19317,7/27/2024 12:13,14.08,-3.89,,
19318,7/27/2024 12:18,14.93,-3.22,,
19319,7/27/2024 12:23,15.22,-2.95,,
19320,7/27/2024 12:28,14.37,-3.55,,
19321,7/27/2024 12:33,14.3,-3.73,,
19322,7/27/2024 12:38,13.81,-3.88,,
19323,7/27/2024 12:43,13.91,-3.51,,
19324,7/27/2024 12:48,14.2,-3.22,,
19325,7/27/2024 12:53,14.67,-2.94,,
19326,7/27/2024 12:58,14.45,-3.33,,
19327,7/27/2024 13:03,14.81,-3.08,,
19328,7/27/2024 13:08,14.15,-3.56,,
19329,7/27/2024 13:13,15.1,-2.57,,
19330,7/27/2024 13:18,15.01,-2.65,,
19331,7/27/2024 13:23,14.81,-2.69,,
19332,7/27/2024 13:28,14.34,-3.09,,
19333,7/27/2024 13:33,14.85,-2.63,,
19334,7/27/2024 13:38,14.61,-2.82,,
19335,7/27/2024 13:43,14.84,-2.53,,
19336,7/27/2024 13:48,14.8,-2.63,,
19337,7/27/2024 13:53,15.17,-2.25,,
19338,7/27/2024 13:58,15.08,-2.18,,
19339,7/27/2024 14:03,14.9,-2.25,,
19340,7/27/2024 14:08,15.31,-2.22,,
19341,7/27/2024 14:13,15.43,-2.12,,
19342,7/27/2024 14:18,15.12,-2.29,,
19343,7/27/2024 14:23,15.11,-2.46,,
19344,7/27/2024 14:28,15.48,-2.12,,
19345,7/27/2024 14:33,15.44,-2.08,,
19346,7/27/2024 14:38,15.19,-2.38,,
19347,7/27/2024 14:43,15.82,-1.69,,
19348,7/27/2024 14:48,15.38,-1.77,,
19349,7/27/2024 14:53,15.35,-1.91,,
19350,7/27/2024 14:58,15.7,-1.79,,
19351,7/27/2024 15:03,16.22,-1.48,,
19352,7/27/2024 15:08,15.56,-1.84,,
19353,7/27/2024 15:13,15.72,-1.88,,
19354,7/27/2024 15:18,15.6,-1.84,,
19355,7/27/2024 15:23,15.82,-1.57,,
19356,7/27/2024 15:28,15.84,-1.45,,
19357,7/27/2024 15:33,15.82,-1.61,,
19358,7/27/2024 15:38,16.71,-1.13,,
19359,7/27/2024 15:43,16.71,-1.17,,
19360,7/27/2024 15:48,15.96,-1.4,,
19361,7/27/2024 15:53,16.4,-1.08,,
19362,7/27/2024 15:58,15.82,-1.44,,
19363,7/27/2024 16:03,16.16,-1.21,,
19364,7/27/2024 16:08,16.31,-1.2,,
19365,7/27/2024 16:13,16.48,-1.1,,
19366,7/27/2024 16:18,15.88,-1.37,,
19367,7/27/2024 16:23,16.17,-1.26,,
19368,7/27/2024 16:28,16.33,-1.38,,
19369,7/27/2024 16:33,16.17,-1.54,,
19370,7/27/2024 16:38,16.16,-1.47,,
19371,7/27/2024 16:43,16.16,-1.43,,
19372,7/27/2024 16:48,15.96,-1.72,,
19373,7/27/2024 16:53,16.23,-1.51,,
19374,7/27/2024 16:58,16.56,-1.35,,
19375,7/27/2024 17:03,16.93,-1.06,,
19376,7/27/2024 17:08,16.39,-1.27,,
19377,7/27/2024 17:13,16.38,-1.21,,
19378,7/27/2024 17:18,15.9,-1.52,,
19379,7/27/2024 17:23,16.19,-1.44,,
19380,7/27/2024 17:28,16.23,-1.66,,
19381,7/27/2024 17:33,16.27,-1.49,,
19382,7/27/2024 17:38,16.19,-1.47,,
19383,7/27/2024 17:43,16.31,-1.54,,
19384,7/27/2024 17:48,16.53,-1.48,,
19385,7/27/2024 17:53,16.76,-1.25,,
19386,7/27/2024 17:58,16.83,-1.3,,
19387,7/27/2024 18:03,16.67,-1.44,,
19388,7/27/2024 18:08,16.69,-1.51,,
19389,7/27/2024 18:13,16.38,-1.91,,
19390,7/27/2024 18:18,16.53,-2.01,,
19391,7/27/2024 18:23,17.58,-1.36,,
19392,7/27/2024 18:28,17.54,-1.39,,
19393,7/27/2024 18:33,17.13,-1.69,,
19394,7/27/2024 18:38,17.34,-1.68,,
19395,7/27/2024 18:43,17.48,-1.58,,
19396,7/27/2024 18:48,17.22,-1.9,,
19397,7/27/2024 18:53,17.53,-1.78,,
19398,7/27/2024 18:58,17.23,-2.15,,
19399,7/27/2024 19:03,17.66,-2.01,,
19400,7/27/2024 19:08,17.54,-2.26,,
19401,7/27/2024 19:13,16.65,-3.11,,
19402,7/27/2024 19:18,17.15,-2.89,,
19403,7/27/2024 19:23,17.26,-2.99,,
19404,7/27/2024 19:28,17.09,-3.33,,
19405,7/27/2024 19:33,17.61,-3.21,,
19406,7/27/2024 19:38,18.41,-2.84,,
19407,7/27/2024 19:43,18.65,-2.87,,
19408,7/27/2024 19:48,18.94,-2.96,,
19409,7/27/2024 19:53,19.32,-3.03,,
19410,7/27/2024 19:58,19.72,-3.05,,
19411,7/27/2024 20:03,20.21,-3.04,,
19412,7/27/2024 20:08,20.81,-3.01,,
19413,7/27/2024 20:13,21.93,-2.74,,
19414,7/27/2024 20:18,23.49,-2.15,,
19415,7/27/2024 20:23,23.39,-2.49,,
19416,7/27/2024 20:28,22.98,-2.78,,
19417,7/27/2024 20:33,24.07,-2.24,,
19418,7/27/2024 20:38,24.23,-2.35,,
19419,7/27/2024 20:43,23.73,-2.84,,
19420,7/27/2024 20:48,23.55,-2.96,,
19421,7/27/2024 20:53,22.96,-3.49,,
19422,7/27/2024 20:58,22.92,-3.73,,
19423,7/27/2024 21:03,23.23,-3.82,,
19424,7/27/2024 21:08,23.72,-3.81,,
19425,7/27/2024 21:13,24.23,-3.8,,
19426,7/27/2024 21:18,24.56,-3.9,,
19427,7/27/2024 21:23,24.61,-4.15,,
19428,7/27/2024 21:28,24.76,-4.37,,
19429,7/27/2024 21:33,25.56,-4.27,,
19430,7/27/2024 21:38,26.29,-4.12,,
19431,7/27/2024 21:43,26.16,-4.37,,
19432,7/27/2024 21:48,25.89,-4.72,,
19433,7/27/2024 21:53,25.77,-4.99,,
19434,7/27/2024 21:58,25.47,-5.37,,
19435,7/27/2024 22:03,25.18,-5.64,,
19436,7/27/2024 22:08,25.05,-5.75,,
19437,7/27/2024 22:13,24.86,-5.93,,
19438,7/27/2024 22:18,25.46,-5.76,,
19439,7/27/2024 22:23,26.89,-5.54,,
19440,7/27/2024 22:28,25.36,-5.76,,
19441,7/27/2024 22:33,24.86,-5.29,,
19442,7/27/2024 22:38,25.38,-5.2,,
19443,7/27/2024 22:43,25.97,-5.4,,
19444,7/27/2024 22:48,26.9,-5.54,,
19445,7/27/2024 22:53,27.94,-5.54,,
19446,7/27/2024 22:58,28.93,-5.66,,
19447,7/27/2024 23:03,29.31,-5.75,,
19448,7/27/2024 23:08,29.51,-5.87,,
19449,7/27/2024 23:13,30.15,-5.8,,
19450,7/27/2024 23:18,31.07,-5.65,,
19451,7/27/2024 23:23,32.33,-5.41,,
19452,7/27/2024 23:28,33.5,-5.28,,
19453,7/27/2024 23:33,34.38,-5.31,,
19454,7/27/2024 23:38,34.99,-5.38,,
19455,7/27/2024 23:43,35.49,-5.37,,
19456,7/27/2024 23:48,35.8,-5.28,,
19457,7/27/2024 23:53,35.96,-5.22,,
19458,7/27/2024 23:58,36.77,-4.93,,
19459,7/28/2024 0:03,37.39,-4.67,,
19460,7/28/2024 0:08,37.84,-4.58,,
19461,7/28/2024 0:13,37.98,-4.48,,
19462,7/28/2024 0:18,36.34,-4.35,,
19463,7/28/2024 0:23,34.6,-4.32,,
19464,7/28/2024 0:28,33.83,-4.31,,
19465,7/28/2024 0:33,33.64,-4.42,,
19466,7/28/2024 0:38,33.97,-4.53,,
19467,7/28/2024 0:43,34.2,-4.66,,
19468,7/28/2024 0:48,34.3,-4.52,,
19469,7/28/2024 0:53,33.63,-4.53,,
19470,7/28/2024 0:58,34.23,-4.08,,
19471,7/28/2024 1:03,34.44,-3.74,,
19472,7/28/2024 1:08,33.98,-3.88,,
19473,7/28/2024 1:13,33.82,-4.06,,
19474,7/28/2024 1:18,33.97,-3.98,,
19475,7/28/2024 1:23,33.93,-3.81,,
19476,7/28/2024 1:28,33.96,-3.64,,
19477,7/28/2024 1:33,34.07,-3.48,,
19478,7/28/2024 1:38,34.29,-3.52,,
19479,7/28/2024 1:43,34.71,-3.6,,
19480,7/28/2024 1:48,35.23,-3.68,,
19481,7/28/2024 1:53,35.68,-3.8,,
19482,7/28/2024 1:58,36.43,-3.89,,
19483,7/28/2024 2:03,37.29,-3.89,,
19484,7/28/2024 2:08,38.08,-3.88,,
19485,7/28/2024 2:13,38.97,-3.79,,
19486,7/28/2024 2:18,39.66,-3.96,,
19487,7/28/2024 2:23,40.71,-3.9,,
19488,7/28/2024 2:28,41.45,-4,,
19489,7/28/2024 2:33,41.99,-4.23,,
19490,7/28/2024 2:38,43.18,-4.28,,
19491,7/28/2024 2:43,44.51,-4.21,,
19492,7/28/2024 2:48,45.29,-4.12,,
19493,7/28/2024 2:53,45.29,-4.07,,
19494,7/28/2024 2:58,44.9,-4.18,,
19495,7/28/2024 3:03,46.05,-4.22,,
19496,7/28/2024 3:08,47.47,-3.92,,
19497,7/28/2024 3:13,47.44,-3.81,,
19498,7/28/2024 3:18,46.2,-4.24,,
19499,7/28/2024 3:23,47.63,-4.25,,
19500,7/28/2024 3:28,48.85,-4.03,,
19501,7/28/2024 3:33,47.29,-4.42,,
19502,7/28/2024 3:38,47.67,-4.79,,
19503,7/28/2024 3:43,49.91,-4.66,,
19504,7/28/2024 3:48,49.85,-5.01,,
19505,7/28/2024 3:53,51.39,-4.91,,
19506,7/28/2024 3:58,51.81,-4.99,,
19507,7/28/2024 4:03,52.34,-5.03,,
19508,7/28/2024 4:08,53.4,-4.95,,
19509,7/28/2024 4:13,55.25,-4.65,,
19510,7/28/2024 4:18,56.36,-4.38,,
19511,7/28/2024 4:23,56.04,-4.29,,
19512,7/28/2024 4:28,55.45,-4.29,,
19513,7/28/2024 4:33,55.39,-4.27,,
19514,7/28/2024 4:38,55.22,-4.37,,
19515,7/28/2024 4:43,55.13,-4.61,,
19516,7/28/2024 4:48,55.86,-4.66,,
19517,7/28/2024 4:53,56.87,-4.59,,
19518,7/28/2024 4:58,57.97,-4.38,,
19519,7/28/2024 5:03,58.04,-4.13,,
19520,7/28/2024 5:08,56.39,-4.29,,
19521,7/28/2024 5:13,56.1,-4.5,,
19522,7/28/2024 5:18,56.72,-4.55,,
19523,7/28/2024 5:23,57.34,-4.59,,
19524,7/28/2024 5:28,58.14,-4.57,,
19525,7/28/2024 5:33,58.46,-4.54,,
19526,7/28/2024 5:38,58.85,-4.48,,
19527,7/28/2024 5:43,59.05,-4.36,,
19528,7/28/2024 5:48,58.9,-4.29,,
19529,7/28/2024 5:53,58.52,-4.3,,
19530,7/28/2024 5:58,58.26,-4.34,,
19531,7/28/2024 6:03,58.25,-4.45,,
19532,7/28/2024 6:08,58.63,-4.48,,
19533,7/28/2024 6:13,58.8,-4.46,,
19534,7/28/2024 6:18,58.76,-4.35,,
19535,7/28/2024 6:23,58.85,-4.08,,
19536,7/28/2024 6:28,58.56,-3.7,,
19537,7/28/2024 6:33,57.46,-3.34,,
19538,7/28/2024 6:38,55.63,-3.12,,
19539,7/28/2024 6:43,53.92,-2.91,,
19540,7/28/2024 6:48,52.33,-2.69,,
19541,7/28/2024 6:53,51.07,-2.36,,
19542,7/28/2024 6:58,49.25,-2.13,,
19543,7/28/2024 7:03,47.58,-1.86,,
19544,7/28/2024 7:08,45.86,-1.64,,
19545,7/28/2024 7:13,44.04,-1.45,,
19546,7/28/2024 7:18,42.08,-1.34,,
19547,7/28/2024 7:23,40.35,-1.23,,
19548,7/28/2024 7:28,38.98,-1.14,,
19549,7/28/2024 7:33,37.44,-1.19,,
19550,7/28/2024 7:38,35.66,-1.42,,
19551,7/28/2024 7:43,35.12,-1.24,,
19552,7/28/2024 7:48,34.34,-1.11,,
19553,7/28/2024 7:53,33.49,-1.1,,
19554,7/28/2024 7:58,33.53,-0.72,,
19555,7/28/2024 8:03,35.21,0.18,,
19556,7/28/2024 8:08,35.34,0.52,,
19557,7/28/2024 8:13,34.58,0.42,,
19558,7/28/2024 8:18,33.5,0.07,,
19559,7/28/2024 8:23,33.84,0.28,,
19560,7/28/2024 8:28,33.78,0.4,,
19561,7/28/2024 8:33,33.38,0.58,,
19562,7/28/2024 8:38,32.62,0.58,,
19563,7/28/2024 8:43,30.78,0.02,,
19564,7/28/2024 8:48,30.68,0.08,,
19565,7/28/2024 8:53,30.84,0.37,,
19566,7/28/2024 8:58,29.92,0.05,,
19567,7/28/2024 9:03,29.01,-0.29,,
19568,7/28/2024 9:08,28.59,-0.34,,
19569,7/28/2024 9:13,27.9,-0.38,,
19570,7/28/2024 9:18,28.13,-0.04,,
19571,7/28/2024 9:23,27.58,-0.05,,
19572,7/28/2024 9:28,26,-0.65,,
19573,7/28/2024 9:33,25.77,-0.6,,
19574,7/28/2024 9:38,25.16,-0.74,,
19575,7/28/2024 9:43,25.13,-0.51,,
19576,7/28/2024 9:48,24.63,-0.65,,
19577,7/28/2024 9:53,23.23,-1.17,,
19578,7/28/2024 9:58,23.99,-0.76,,
19579,7/28/2024 10:03,23.98,-0.7,,
19580,7/28/2024 10:08,22.43,-1.38,,
19581,7/28/2024 10:13,21.87,-1.65,,
19582,7/28/2024 10:18,22.42,-1.16,,
19583,7/28/2024 10:23,22.58,-0.99,,
19584,7/28/2024 10:28,19.61,-2.7,,
19585,7/28/2024 10:33,19.17,-2.87,,
19586,7/28/2024 10:38,20.39,-2.15,,
19587,7/28/2024 10:43,20.06,-2.1,,
19588,7/28/2024 10:48,18.63,-2.8,,
19589,7/28/2024 10:53,18.98,-2.48,,
19590,7/28/2024 10:58,18.58,-2.4,,
19591,7/28/2024 11:03,19.06,-1.94,,
19592,7/28/2024 11:08,18.63,-2.15,,
19593,7/28/2024 11:13,18.91,-1.97,,
19594,7/28/2024 11:18,18.21,-2.35,,
19595,7/28/2024 11:23,18.21,-2.19,,
19596,7/28/2024 11:28,17.85,-2.32,,
19597,7/28/2024 11:33,17.72,-2.34,,
19598,7/28/2024 11:38,17.4,-2.75,,
19599,7/28/2024 11:43,17.81,-2.25,,
19600,7/28/2024 11:48,17.39,-2.45,,
19601,7/28/2024 11:53,17.42,-2.15,,
19602,7/28/2024 11:58,16.96,-2.15,,
19603,7/28/2024 12:03,16.44,-2.36,,
19604,7/28/2024 12:08,16.49,-2.32,,
19605,7/28/2024 12:13,16.19,-2.51,,
19606,7/28/2024 12:18,16.91,-1.71,,
19607,7/28/2024 12:23,16.41,-1.76,,
19608,7/28/2024 12:28,15.74,-2.33,,
19609,7/28/2024 12:33,15.34,-2.64,,
19610,7/28/2024 12:38,15.3,-2.62,,
19611,7/28/2024 12:43,15.12,-2.63,,
19612,7/28/2024 12:48,14.94,-2.71,,
19613,7/28/2024 12:53,15.37,-2.36,,
19614,7/28/2024 12:58,14.72,-2.68,,
19615,7/28/2024 13:03,14.53,-2.75,,
19616,7/28/2024 13:08,13.74,-3.21,,
19617,7/28/2024 13:13,13.82,-2.91,,
19618,7/28/2024 13:18,13.33,-3.37,,
19619,7/28/2024 13:23,13.74,-3.12,,
19620,7/28/2024 13:28,14.38,-2.72,,
19621,7/28/2024 13:33,14.13,-2.5,,
19622,7/28/2024 13:38,13.83,-2.59,,
19623,7/28/2024 13:43,13.67,-2.45,,
19624,7/28/2024 13:48,13.71,-2.69,,
19625,7/28/2024 13:53,13.29,-3.03,,
19626,7/28/2024 13:58,13.4,-2.76,,
19627,7/28/2024 14:03,13.09,-2.86,,
19628,7/28/2024 14:08,12.81,-3.18,,
19629,7/28/2024 14:13,12.92,-2.7,,
19630,7/28/2024 14:18,12.49,-3.17,,
19631,7/28/2024 14:23,12.11,-3.57,,
19632,7/28/2024 14:28,12.18,-3.76,,
19633,7/28/2024 14:33,11.35,-4.53,,
19634,7/28/2024 14:38,11.01,-4.75,,
19635,7/28/2024 14:43,10.3,-5.3,,
19636,7/28/2024 14:48,10.43,-5.09,,
19637,7/28/2024 14:53,10.15,-5.4,,
19638,7/28/2024 14:58,10.48,-4.99,,
19639,7/28/2024 15:03,9.87,-5.56,,
19640,7/28/2024 15:08,10.26,-5.04,,
19641,7/28/2024 15:13,10.28,-5.03,,
19642,7/28/2024 15:18,10.19,-5.03,,
19643,7/28/2024 15:23,10.21,-5.11,,
19644,7/28/2024 15:28,10.77,-4.64,,
19645,7/28/2024 15:33,11.27,-3.9,,
19646,7/28/2024 15:38,10.76,-4.36,,
19647,7/28/2024 15:43,11.15,-4,,
19648,7/28/2024 15:48,11.14,-3.99,,
19649,7/28/2024 15:53,11.15,-4.02,,
19650,7/28/2024 15:58,10.89,-4.39,,
19651,7/28/2024 16:03,11.1,-4.29,,
19652,7/28/2024 16:08,11.16,-4.26,,
19653,7/28/2024 16:13,10.74,-4.84,,
19654,7/28/2024 16:18,10.61,-5.02,,
19655,7/28/2024 16:23,10.94,-4.48,,
19656,7/28/2024 16:28,10.52,-4.88,,
19657,7/28/2024 16:33,10.97,-4.44,,
19658,7/28/2024 16:38,11.19,-4.46,,
19659,7/28/2024 16:43,10.96,-4.98,,
19660,7/28/2024 16:48,11.39,-4.33,,
19661,7/28/2024 16:53,11.69,-4.12,,
19662,7/28/2024 16:58,11.77,-4.1,,
19663,7/28/2024 17:03,12.51,-3.31,,
19664,7/28/2024 17:08,11.89,-4.05,,
19665,7/28/2024 17:13,12.19,-3.8,,
19666,7/28/2024 17:18,12.36,-3.76,,
19667,7/28/2024 17:23,12.94,-3.25,,
19668,7/28/2024 17:28,12.3,-4,,
19669,7/28/2024 17:33,11.94,-4.51,,
19670,7/28/2024 17:38,11.67,-4.8,,
19671,7/28/2024 17:43,12.62,-3.77,,
19672,7/28/2024 17:48,12.63,-3.84,,
19673,7/28/2024 17:53,12.46,-4.15,,
19674,7/28/2024 17:58,12.97,-3.71,,
19675,7/28/2024 18:03,12.86,-3.82,,
19676,7/28/2024 18:08,11.83,-5.01,,
19677,7/28/2024 18:13,11.48,-5.57,,
19678,7/28/2024 18:18,12.74,-4.32,,
19679,7/28/2024 18:23,13.49,-3.69,,
19680,7/28/2024 18:28,12.43,-4.82,,
19681,7/28/2024 18:33,13.82,-3.49,,
19682,7/28/2024 18:38,13.28,-4.19,,
19683,7/28/2024 18:43,13.16,-4.39,,
19684,7/28/2024 18:48,14.01,-3.63,,
19685,7/28/2024 18:53,14.85,-3.05,,
19686,7/28/2024 18:58,15.47,-2.72,,
19687,7/28/2024 19:03,15.61,-2.74,,
19688,7/28/2024 19:08,14.71,-3.63,,
19689,7/28/2024 19:13,14.37,-4.07,,
19690,7/28/2024 19:18,14.41,-4.13,,
19691,7/28/2024 19:23,15.82,-3.04,,
19692,7/28/2024 19:28,15.63,-3.42,,
19693,7/28/2024 19:33,15.62,-3.64,,
19694,7/28/2024 19:38,14.54,-4.83,,
19695,7/28/2024 19:43,16.26,-3.58,,
19696,7/28/2024 19:48,17.47,-2.92,,
19697,7/28/2024 19:53,18.72,-2.33,,
19698,7/28/2024 19:58,19.65,-1.99,,
19699,7/28/2024 20:03,20.74,-1.6,,
19700,7/28/2024 20:08,20.79,-1.87,,
19701,7/28/2024 20:13,20.81,-2.18,,
19702,7/28/2024 20:18,20.41,-2.74,,
19703,7/28/2024 20:23,20.36,-3.04,,
19704,7/28/2024 20:28,20.33,-3.26,,
19705,7/28/2024 20:33,20.7,-3.15,,
19706,7/28/2024 20:38,20.54,-3.37,,
19707,7/28/2024 20:43,21.22,-2.97,,
19708,7/28/2024 20:48,22.59,-2.24,,
19709,7/28/2024 20:53,23.33,-2.08,,
19710,7/28/2024 20:58,23.91,-2.07,,
19711,7/28/2024 21:03,23.4,-2.72,,
19712,7/28/2024 21:08,24.58,-2.25,,
19713,7/28/2024 21:13,24.25,-2.16,,
19714,7/28/2024 21:18,23.52,-2.27,,
19715,7/28/2024 21:23,22.64,-2.84,,
19716,7/28/2024 21:28,23.7,-2.53,,
19717,7/28/2024 21:33,23.62,-2.73,,
19718,7/28/2024 21:38,24.63,-2.76,,
19719,7/28/2024 21:43,26.09,-2.77,,
19720,7/28/2024 21:48,26.7,-3,,
19721,7/28/2024 21:53,27.66,-3.12,,
19722,7/28/2024 21:58,28.42,-3.25,,
19723,7/28/2024 22:03,29.49,-3.04,,
19724,7/28/2024 22:08,28.91,-2.59,,
19725,7/28/2024 22:13,27.63,-2.6,,
19726,7/28/2024 22:18,27.31,-2.46,,
19727,7/28/2024 22:23,27.25,-2.34,,
19728,7/28/2024 22:28,26.44,-3.1,,
19729,7/28/2024 22:33,28.08,-2.98,,
19730,7/28/2024 22:38,29.54,-2.62,,
19731,7/28/2024 22:43,29.75,-2.7,,
19732,7/28/2024 22:48,29.89,-3.24,,
19733,7/28/2024 22:53,30.53,-3.38,,
19734,7/28/2024 22:58,31.51,-3.63,,
19735,7/28/2024 23:03,32.64,-3.57,,
19736,7/28/2024 23:08,33.08,-3.66,,
19737,7/28/2024 23:13,33.87,-3.61,,
19738,7/28/2024 23:18,33.91,-3.57,,
19739,7/28/2024 23:23,33.66,-3.66,,
19740,7/28/2024 23:28,34.11,-3.81,,
19741,7/28/2024 23:33,34.94,-3.88,,
19742,7/28/2024 23:38,35.95,-3.87,,
19743,7/28/2024 23:43,36.7,-3.85,,
19744,7/28/2024 23:48,37.26,-3.83,,
19745,7/28/2024 23:53,37.68,-3.94,,
19746,7/28/2024 23:58,38.78,-3.78,,
19747,7/29/2024 0:03,39.39,-3.6,,
19748,7/29/2024 0:08,39.78,-3.54,,
19749,7/29/2024 0:13,39.87,-3.56,,
19750,7/29/2024 0:18,40.48,-3.47,,
19751,7/29/2024 0:23,41.09,-3.32,,
19752,7/29/2024 0:28,41.68,-3.26,,
19753,7/29/2024 0:33,41.89,-3.31,,
19754,7/29/2024 0:38,42.41,-3.26,,
19755,7/29/2024 0:43,42.3,-3.23,,
19756,7/29/2024 0:48,42.42,-3.11,,
19757,7/29/2024 0:53,42.03,-3.08,,
19758,7/29/2024 0:58,41.44,-3.14,,
19759,7/29/2024 1:03,41.37,-3.13,,
19760,7/29/2024 1:08,41.14,-3.27,,
19761,7/29/2024 1:13,41.02,-3.39,,
19762,7/29/2024 1:18,41.71,-3.22,,
19763,7/29/2024 1:23,42.68,-2.79,,
19764,7/29/2024 1:28,40.37,-3.07,,
19765,7/29/2024 1:33,39.54,-3.31,,
19766,7/29/2024 1:38,39.2,-3.62,,
19767,7/29/2024 1:43,38.75,-3.81,,
19768,7/29/2024 1:48,38.73,-3.98,,
19769,7/29/2024 1:53,39.73,-3.67,,
19770,7/29/2024 1:58,39.37,-3.66,,
19771,7/29/2024 2:03,39.13,-3.66,,
19772,7/29/2024 2:08,38.88,-3.67,,
19773,7/29/2024 2:13,39.41,-3.67,,
19774,7/29/2024 2:18,40.51,-3.57,,
19775,7/29/2024 2:23,41.64,-3.52,,
19776,7/29/2024 2:28,42.87,-3.48,,
19777,7/29/2024 2:33,44.22,-3.43,,
19778,7/29/2024 2:38,46.15,-3.18,,
19779,7/29/2024 2:43,47.27,-3.08,,
19780,7/29/2024 2:48,48.15,-2.98,,
19781,7/29/2024 2:53,48.74,-2.86,,
19782,7/29/2024 2:58,49.13,-2.75,,
19783,7/29/2024 3:03,48.58,-2.94,,
19784,7/29/2024 3:08,47.85,-3.42,,
19785,7/29/2024 3:13,48.18,-3.73,,
19786,7/29/2024 3:18,48.39,-3.89,,
19787,7/29/2024 3:23,48.19,-3.93,,
19788,7/29/2024 3:28,48.34,-3.94,,
19789,7/29/2024 3:33,50.27,-3.7,,
19790,7/29/2024 3:38,51.55,-3.57,,
19791,7/29/2024 3:43,51.39,-3.65,,
19792,7/29/2024 3:48,51.26,-3.49,,
19793,7/29/2024 3:53,50.74,-3.45,,
19794,7/29/2024 3:58,51.12,-3.41,,
19795,7/29/2024 4:03,51.4,-3.4,,
19796,7/29/2024 4:08,51.55,-3.38,,
19797,7/29/2024 4:13,52.04,-3.3,,
19798,7/29/2024 4:18,52.34,-3.27,,
19799,7/29/2024 4:23,52.58,-3.28,,
19800,7/29/2024 4:28,53.16,-3.16,,
19801,7/29/2024 4:33,53.63,-3.02,,
19802,7/29/2024 4:38,53.64,-2.98,,
