"Date","Snow Surface SublimationRate (in/hr)","Blowing Snow SublimationRate (in/hr)","Observed Blowing Snow","(Modeled)SnowMelt Rate (in/hr)","(Modeled)6-ft Relative Humidity (%)","(Modeled) 33-ft Wind Speed (mi/hr)","(Observed) 33-ft Wind Speed (mi/hr)","Date w/o Time","Hour","Forecasted from 0 UTC"
"2023-09-25 13:00:00",,,,,23.4,2.35,6.38,"2023-09-25","13","n"
"2023-09-25 14:00:00",,,,,23.6,2.40,7.22,"2023-09-25","14","n"
"2023-09-25 15:00:00",,,,,26.1,0.25,6.06,"2023-09-25","15","n"
"2023-09-25 16:00:00",,,,,17.2,1.25,3.37,"2023-09-25","16","n"
"2023-09-25 17:00:00",,,,,15.8,2.87,1.42,"2023-09-25","17","n"
"2023-09-25 18:00:00",,,,,11.8,4.70,1.90,"2023-09-25","18","n"
"2023-09-25 19:00:00",,,,,10.7,8.76,6.28,"2023-09-25","19","n"
"2023-09-25 20:00:00",,,,,10.4,10.06,6.31,"2023-09-25","20","n"
"2023-09-25 21:00:00",,,,,9.8,12.36,5.05,"2023-09-25","21","n"
"2023-09-25 22:00:00",,,,,10.3,10.75,3.08,"2023-09-25","22","n"
"2023-09-25 23:00:00",,,,,12.2,14.06,4.11,"2023-09-25","23","n"
"2023-09-26 00:00:00",,,,,15.2,14.81,10.92,"2023-09-26","00","n"
"2023-09-26 01:00:00",,,,,17.9,13.53,,"2023-09-26","01","n"
"2023-09-26 02:00:00",,,,,21.3,10.72,,"2023-09-26","02","n"
"2023-09-26 03:00:00",,,,,23.2,10.81,,"2023-09-26","03","n"
"2023-09-26 04:00:00",,,,,24.3,8.74,,"2023-09-26","04","n"
"2023-09-26 05:00:00",,,,,24.3,9.53,10.09,"2023-09-26","05","n"
"2023-09-26 06:00:00",,,,,26.4,8.89,7.51,"2023-09-26","06","n"
"2023-09-26 07:00:00",,,,,27.3,7.33,7.62,"2023-09-26","07","n"
"2023-09-26 08:00:00",,,,,28.3,5.13,8.10,"2023-09-26","08","n"
"2023-09-26 09:00:00",,,,,28.2,3.94,7.70,"2023-09-26","09","n"
"2023-09-26 10:00:00",,,,,23.5,1.90,7.56,"2023-09-26","10","n"
"2023-09-26 11:00:00",,,,,16.5,1.18,6.85,"2023-09-26","11","n"
"2023-09-26 12:00:00",,,,,21.2,1.18,6.55,"2023-09-26","12","n"
"2023-09-26 13:00:00",,,,,24.6,1.18,5.83,"2023-09-26","13","n"
"2023-09-26 14:00:00",,,,,20.3,1.11,6.36,"2023-09-26","14","n"
"2023-09-26 15:00:00",,,,,19.5,0.63,4.66,"2023-09-26","15","n"
"2023-09-26 16:00:00",,,,,13.6,0.63,2.05,"2023-09-26","16","n"
"2023-09-26 17:00:00",,,,,11.6,0.25,3.40,"2023-09-26","17","n"
"2023-09-26 18:00:00",,,,,10.9,1.41,3.28,"2023-09-26","18","n"
"2023-09-26 19:00:00",,,,,11.9,2.05,2.96,"2023-09-26","19","n"
"2023-09-26 20:00:00",,,,,13.1,2.91,5.06,"2023-09-26","20","n"
"2023-09-26 21:00:00",,,,,12.2,3.25,4.07,"2023-09-26","21","n"
"2023-09-26 22:00:00",,,,,11.8,3.96,4.23,"2023-09-26","22","n"
"2023-09-26 23:00:00",,,,,11.9,5.13,7.00,"2023-09-26","23","n"
"2023-09-27 00:00:00",,,,,11.4,3.97,11.20,"2023-09-27","00","n"
"2023-09-27 01:00:00",,,,,16.6,8.90,12.90,"2023-09-27","01","n"
"2023-09-27 02:00:00",,,,,19.6,6.30,10.07,"2023-09-27","02","n"
"2023-09-27 03:00:00",,,,,26.9,1.50,0.49,"2023-09-27","03","n"
"2023-09-27 04:00:00",,,,,23.4,1.06,4.25,"2023-09-27","04","n"
"2023-09-27 05:00:00",,,,,22.5,1.13,4.37,"2023-09-27","05","n"
"2023-09-27 06:00:00",,,,,28.4,1.03,5.23,"2023-09-27","06","n"
"2023-09-27 07:00:00",,,,,36.9,2.18,7.07,"2023-09-27","07","n"
"2023-09-27 08:00:00",,,,,37.1,1.73,6.02,"2023-09-27","08","n"
"2023-09-27 09:00:00",,,,,43.6,1.25,6.85,"2023-09-27","09","n"
"2023-09-27 10:00:00",,,,,26.9,2.40,6.27,"2023-09-27","10","n"
"2023-09-27 11:00:00",,,,,37.9,0.53,7.11,"2023-09-27","11","n"
"2023-09-27 12:00:00",,,,,39.9,1.07,7.16,"2023-09-27","12","n"
"2023-09-27 13:00:00",,,,,31.4,1.25,7.20,"2023-09-27","13","n"
"2023-09-27 14:00:00",,,,,22.4,1.51,7.08,"2023-09-27","14","n"
"2023-09-27 15:00:00",,,,,38.8,0.25,5.16,"2023-09-27","15","n"
"2023-09-27 16:00:00",,,,,27.3,0.63,1.13,"2023-09-27","16","n"
"2023-09-27 17:00:00",,,,,29.3,1.41,1.42,"2023-09-27","17","n"
"2023-09-27 18:00:00",,,,,24.1,0.39,3.61,"2023-09-27","18","n"
"2023-09-27 19:00:00",,,,,19.4,0.53,5.90,"2023-09-27","19","n"
"2023-09-27 20:00:00",,,,,16.2,1.34,6.38,"2023-09-27","20","n"
"2023-09-27 21:00:00",,,,,14.3,2.01,5.76,"2023-09-27","21","n"
"2023-09-27 22:00:00",,,,,12.7,1.27,5.53,"2023-09-27","22","n"
"2023-09-27 23:00:00",,,,,11.6,4.70,6.08,"2023-09-27","23","n"
"2023-09-28 00:00:00",,,,,13.0,8.41,6.64,"2023-09-28","00","n"
"2023-09-28 01:00:00",,,,,15.8,5.96,4.71,"2023-09-28","01","n"
"2023-09-28 02:00:00",,,,,18.8,4.62,8.19,"2023-09-28","02","n"
"2023-09-28 03:00:00",,,,,22.6,4.62,8.29,"2023-09-28","03","n"
"2023-09-28 04:00:00",,,,,25.7,4.59,7.14,"2023-09-28","04","n"
"2023-09-28 05:00:00",,,,,28.0,2.91,5.78,"2023-09-28","05","n"
"2023-09-28 06:00:00",,,,,30.4,1.27,4.26,"2023-09-28","06","n"
"2023-09-28 07:00:00",,,,,32.3,1.18,3.92,"2023-09-28","07","n"
"2023-09-28 08:00:00",,,,,32.1,4.07,4.44,"2023-09-28","08","n"
"2023-09-28 09:00:00",,,,,40.3,2.99,5.93,"2023-09-28","09","n"
"2023-09-28 10:00:00",,,,,36.7,1.49,5.71,"2023-09-28","10","n"
"2023-09-28 11:00:00",,,,,45.4,1.07,5.45,"2023-09-28","11","n"
"2023-09-28 12:00:00",,,,,50.3,2.82,5.78,"2023-09-28","12","n"
"2023-09-28 13:00:00",,,,,52.8,2.18,5.43,"2023-09-28","13","n"
"2023-09-28 14:00:00",,,,,51.5,1.45,6.80,"2023-09-28","14","n"
"2023-09-28 15:00:00",,,,,56.6,1.42,5.97,"2023-09-28","15","n"
"2023-09-28 16:00:00",,,,,52.6,0.39,2.17,"2023-09-28","16","n"
"2023-09-28 17:00:00",,,,,45.7,2.68,2.58,"2023-09-28","17","n"
"2023-09-28 18:00:00",,,,,36.3,1.07,5.91,"2023-09-28","18","n"
"2023-09-28 19:00:00",,,,,30.5,0.39,5.76,"2023-09-28","19","n"
"2023-09-28 20:00:00",,,,,21.6,0.70,5.52,"2023-09-28","20","n"
"2023-09-28 21:00:00",,,,,16.6,1.67,4.06,"2023-09-28","21","n"
"2023-09-28 22:00:00",,,,,15.5,1.59,4.23,"2023-09-28","22","n"
"2023-09-28 23:00:00",,,,,14.7,1.03,5.40,"2023-09-28","23","n"
"2023-09-29 00:00:00",,,,,14.9,3.74,3.40,"2023-09-29","00","n"
"2023-09-29 01:00:00",,,,,18.4,7.89,13.04,"2023-09-29","01","n"
"2023-09-29 02:00:00",,,,,19.8,8.03,9.60,"2023-09-29","02","n"
"2023-09-29 03:00:00",,,,,24.4,6.49,7.97,"2023-09-29","03","n"
"2023-09-29 04:00:00",,,,,29.4,3.49,6.50,"2023-09-29","04","n"
"2023-09-29 05:00:00",,,,,32.2,2.93,5.72,"2023-09-29","05","n"
"2023-09-29 06:00:00",,,,,34.6,2.24,5.21,"2023-09-29","06","n"
"2023-09-29 07:00:00",,,,,40.0,1.73,4.66,"2023-09-29","07","n"
"2023-09-29 08:00:00",,,,,43.4,1.38,6.31,"2023-09-29","08","n"
"2023-09-29 09:00:00",,,,,44.6,1.13,6.41,"2023-09-29","09","n"
"2023-09-29 10:00:00",,,,,52.1,0.35,6.18,"2023-09-29","10","n"
"2023-09-29 11:00:00",,,,,70.3,1.84,6.88,"2023-09-29","11","n"
"2023-09-29 12:00:00",,,,,71.1,1.13,7.16,"2023-09-29","12","n"
"2023-09-29 13:00:00",,,,,79.9,1.07,6.25,"2023-09-29","13","n"
"2023-09-29 14:00:00",,,,,83.2,0.35,7.14,"2023-09-29","14","n"
"2023-09-29 15:00:00",,,,,76.6,0.18,6.10,"2023-09-29","15","n"
"2023-09-29 16:00:00",,,,,61.6,0.73,2.85,"2023-09-29","16","n"
"2023-09-29 17:00:00",,,,,42.8,0.25,1.44,"2023-09-29","17","n"
"2023-09-29 18:00:00",,,,,29.1,0.88,4.00,"2023-09-29","18","n"
"2023-09-29 19:00:00",,,,,20.5,2.40,5.39,"2023-09-29","19","n"
"2023-09-29 20:00:00",,,,,16.3,4.65,4.36,"2023-09-29","20","n"
"2023-09-29 21:00:00",,,,,19.3,8.28,8.25,"2023-09-29","21","n"
"2023-09-29 22:00:00",,,,,26.0,13.93,15.65,"2023-09-29","22","n"
"2023-09-29 23:00:00",,,,,32.6,15.03,20.67,"2023-09-29","23","n"
"2023-09-30 00:00:00",,,,,37.0,16.23,20.58,"2023-09-30","00","n"
"2023-09-30 01:00:00",,,,,39.5,14.20,,"2023-09-30","01","n"
"2023-09-30 02:00:00",,,,,40.2,14.02,15.37,"2023-09-30","02","n"
"2023-09-30 03:00:00",,,,,42.2,12.70,,"2023-09-30","03","n"
"2023-09-30 04:00:00",,,,,41.7,12.83,,"2023-09-30","04","n"
"2023-09-30 05:00:00",,,,,38.5,12.70,,"2023-09-30","05","n"
"2023-09-30 06:00:00",,,,,41.5,13.62,,"2023-09-30","06","n"
"2023-09-30 07:00:00",,,,,46.9,14.59,,"2023-09-30","07","n"
"2023-09-30 08:00:00",,,,,47.2,14.77,,"2023-09-30","08","n"
"2023-09-30 09:00:00",,,,,57.3,12.66,,"2023-09-30","09","n"
"2023-09-30 10:00:00",,,,,57.6,10.15,6.88,"2023-09-30","10","n"
"2023-09-30 11:00:00",,,,,74.9,5.88,7.11,"2023-09-30","11","n"
"2023-09-30 12:00:00",,,,,74.4,0.79,2.58,"2023-09-30","12","n"
"2023-09-30 13:00:00",,,,,71.7,4.70,6.79,"2023-09-30","13","n"
"2023-09-30 14:00:00",,,,,59.8,4.51,8.31,"2023-09-30","14","n"
"2023-09-30 15:00:00",,,,,66.8,5.36,7.50,"2023-09-30","15","n"
"2023-09-30 16:00:00",,,,,63.6,5.77,11.42,"2023-09-30","16","n"
"2023-09-30 17:00:00",,,,,57.4,6.10,1.46,"2023-09-30","17","n"
"2023-09-30 18:00:00",,,,,44.7,5.53,4.30,"2023-09-30","18","n"
"2023-09-30 19:00:00",,,,,32.6,7.24,5.16,"2023-09-30","19","n"
"2023-09-30 20:00:00",,,,,33.2,5.92,5.48,"2023-09-30","20","n"
"2023-09-30 21:00:00",,,,,31.4,1.57,6.88,"2023-09-30","21","n"
"2023-09-30 22:00:00",,,,,38.2,7.05,4.46,"2023-09-30","22","n"
"2023-09-30 23:00:00",,,,,41.0,8.28,16.58,"2023-09-30","23","n"
"2023-10-01 00:00:00",,,,,56.0,13.70,11.71,"2023-10-01","00","n"
"2023-10-01 01:00:00",,,,,64.6,11.69,2.39,"2023-10-01","01","n"
"2023-10-01 02:00:00",,,,,68.6,9.79,8.65,"2023-10-01","02","n"
"2023-10-01 03:00:00",,,,,79.3,5.86,7.95,"2023-10-01","03","n"
"2023-10-01 04:00:00",,,,,82.8,2.47,5.37,"2023-10-01","04","n"
"2023-10-01 05:00:00",,,,,79.3,3.28,3.71,"2023-10-01","05","n"
"2023-10-01 06:00:00",,,,,84.2,4.59,1.53,"2023-10-01","06","n"
"2023-10-01 07:00:00",,,,,83.2,3.71,4.50,"2023-10-01","07","n"
"2023-10-01 08:00:00",,,,,81.9,3.56,3.62,"2023-10-01","08","n"
"2023-10-01 09:00:00",,,,,84.4,1.94,3.35,"2023-10-01","09","n"
"2023-10-01 10:00:00",,,,,89.5,2.23,3.27,"2023-10-01","10","n"
"2023-10-01 11:00:00",,,,,89.0,1.50,,"2023-10-01","11","n"
"2023-10-01 12:00:00",,,,,91.1,2.87,,"2023-10-01","12","n"
"2023-10-01 13:00:00",,,,,90.8,3.08,,"2023-10-01","13","n"
"2023-10-01 14:00:00",,,,,91.8,3.52,,"2023-10-01","14","n"
"2023-10-01 15:00:00",,,,,91.4,4.65,,"2023-10-01","15","n"
"2023-10-01 16:00:00",,,,,80.3,4.42,,"2023-10-01","16","n"
"2023-10-01 17:00:00",,,,,77.0,4.33,,"2023-10-01","17","n"
"2023-10-01 18:00:00",,,,,71.1,2.54,,"2023-10-01","18","n"
"2023-10-01 19:00:00",,,,,67.9,2.84,,"2023-10-01","19","n"
"2023-10-01 20:00:00",,,,,61.0,4.73,1.44,"2023-10-01","20","n"
"2023-10-01 21:00:00",,,,,58.8,9.09,4.19,"2023-10-01","21","n"
"2023-10-01 22:00:00",,,,,51.6,8.53,7.50,"2023-10-01","22","n"
"2023-10-01 23:00:00",,,,,59.2,3.46,0.92,"2023-10-01","23","n"
"2023-10-02 00:00:00",,,,,72.3,3.23,4.96,"2023-10-02","00","n"
"2023-10-02 01:00:00",,,,,76.6,2.50,1.67,"2023-10-02","01","n"
"2023-10-02 02:00:00",,,,,80.5,2.84,8.69,"2023-10-02","02","n"
"2023-10-02 03:00:00",,,,,80.3,2.84,6.14,"2023-10-02","03","n"
"2023-10-02 04:00:00",,,,,79.0,3.28,5.29,"2023-10-02","04","n"
"2023-10-02 05:00:00",,,,,77.2,3.15,7.43,"2023-10-02","05","n"
"2023-10-02 06:00:00",,,,,81.1,3.25,5.14,"2023-10-02","06","n"
"2023-10-02 07:00:00",,,,,80.2,2.68,1.58,"2023-10-02","07","n"
"2023-10-02 08:00:00",,,,,80.7,3.88,1.76,"2023-10-02","08","n"
"2023-10-02 09:00:00",,,,,80.5,2.90,0.70,"2023-10-02","09","n"
"2023-10-02 10:00:00",,,,,83.3,2.66,1.65,"2023-10-02","10","n"
"2023-10-02 11:00:00",,,,,84.8,3.08,,"2023-10-02","11","n"
"2023-10-02 12:00:00",,,,,84.6,3.23,,"2023-10-02","12","n"
"2023-10-02 13:00:00",,,,,84.5,2.84,,"2023-10-02","13","n"
"2023-10-02 14:00:00",,,,,87.7,2.78,,"2023-10-02","14","n"
"2023-10-02 15:00:00",,,,,85.0,2.29,0.63,"2023-10-02","15","n"
"2023-10-02 16:00:00",,,,,78.0,1.94,1.27,"2023-10-02","16","n"
"2023-10-02 17:00:00",,,,,71.5,1.00,1.85,"2023-10-02","17","n"
"2023-10-02 18:00:00",,,,,66.5,1.06,3.26,"2023-10-02","18","n"
"2023-10-02 19:00:00",,,,,62.8,2.30,4.14,"2023-10-02","19","n"
"2023-10-02 20:00:00",,,,,59.9,2.21,6.38,"2023-10-02","20","n"
"2023-10-02 21:00:00",,,,,53.9,6.02,3.83,"2023-10-02","21","n"
"2023-10-02 22:00:00",,,,,51.2,6.41,3.13,"2023-10-02","22","n"
"2023-10-02 23:00:00",,,,,45.1,9.53,6.24,"2023-10-02","23","n"
"2023-10-03 00:00:00",,,,,48.5,10.85,12.53,"2023-10-03","00","n"
"2023-10-03 01:00:00",,,,,50.2,10.42,12.92,"2023-10-03","01","n"
"2023-10-03 02:00:00",,,,,53.7,8.47,11.89,"2023-10-03","02","n"
"2023-10-03 03:00:00",,,,,68.1,5.37,9.78,"2023-10-03","03","n"
"2023-10-03 04:00:00",,,,,74.4,3.38,9.10,"2023-10-03","04","n"
"2023-10-03 05:00:00",,,,,79.6,0.88,5.64,"2023-10-03","05","n"
"2023-10-03 06:00:00",,,,,84.3,2.01,2.45,"2023-10-03","06","n"
"2023-10-03 07:00:00",,,,,83.3,1.51,5.27,"2023-10-03","07","n"
"2023-10-03 08:00:00",,,,,80.5,1.80,,"2023-10-03","08","n"
"2023-10-03 09:00:00",,,,,81.9,1.18,,"2023-10-03","09","n"
"2023-10-03 10:00:00",,,,,83.1,1.07,,"2023-10-03","10","n"
"2023-10-03 11:00:00",,,,,84.6,1.11,,"2023-10-03","11","n"
"2023-10-03 12:00:00",,,,,84.8,0.39,,"2023-10-03","12","n"
"2023-10-03 13:00:00",,,,,90.0,0.56,,"2023-10-03","13","n"
"2023-10-03 14:00:00",,,,,91.4,1.13,,"2023-10-03","14","n"
"2023-10-03 15:00:00",,,,,98.3,1.97,,"2023-10-03","15","n"
"2023-10-03 16:00:00",,,,,88.2,0.53,,"2023-10-03","16","n"
"2023-10-03 17:00:00",,,,,80.3,1.66,,"2023-10-03","17","n"
"2023-10-03 18:00:00",,,,,69.1,0.35,1.96,"2023-10-03","18","n"
"2023-10-03 19:00:00",,,,,58.6,1.76,3.40,"2023-10-03","19","n"
"2023-10-03 20:00:00",,,,,52.7,2.49,5.53,"2023-10-03","20","n"
"2023-10-03 21:00:00",,,,,41.7,4.69,1.97,"2023-10-03","21","n"
"2023-10-03 22:00:00",,,,,37.2,6.10,9.92,"2023-10-03","22","n"
"2023-10-03 23:00:00",,,,,38.8,6.86,13.23,"2023-10-03","23","n"
"2023-10-04 00:00:00",,,,,41.1,9.13,,"2023-10-04","00","n"
"2023-10-04 01:00:00",,,,,49.6,10.32,13.05,"2023-10-04","01","n"
"2023-10-04 02:00:00",,,,,54.8,9.84,8.78,"2023-10-04","02","n"
"2023-10-04 03:00:00",,,,,64.8,7.85,8.42,"2023-10-04","03","n"
"2023-10-04 04:00:00",,,,,65.5,5.28,7.22,"2023-10-04","04","n"
"2023-10-04 05:00:00",,,,,64.8,2.93,5.76,"2023-10-04","05","n"
"2023-10-04 06:00:00",,,,,63.7,1.80,5.40,"2023-10-04","06","n"
"2023-10-04 07:00:00",,,,,67.6,1.87,6.26,"2023-10-04","07","n"
"2023-10-04 08:00:00",,,,,69.7,1.50,6.56,"2023-10-04","08","n"
"2023-10-04 09:00:00",,,,,75.0,1.34,4.83,"2023-10-04","09","n"
"2023-10-04 10:00:00",,,,,82.6,1.97,4.58,"2023-10-04","10","n"
"2023-10-04 11:00:00",,,,,76.6,1.97,5.29,"2023-10-04","11","n"
"2023-10-04 12:00:00",,,,,77.5,2.73,5.76,"2023-10-04","12","n"
"2023-10-04 13:00:00",,,,,80.1,2.21,6.36,"2023-10-04","13","n"
"2023-10-04 14:00:00",,,,,77.4,2.12,5.48,"2023-10-04","14","n"
"2023-10-04 15:00:00",,,,,83.3,1.76,5.49,"2023-10-04","15","n"
"2023-10-04 16:00:00",,,,,70.1,0.70,2.05,"2023-10-04","16","n"
"2023-10-04 17:00:00",,,,,60.3,0.79,1.60,"2023-10-04","17","n"
"2023-10-04 18:00:00",,,,,54.4,1.03,3.97,"2023-10-04","18","n"
"2023-10-04 19:00:00",,,,,49.0,1.18,5.59,"2023-10-04","19","n"
"2023-10-04 20:00:00",,,,,43.5,0.88,7.36,"2023-10-04","20","n"
"2023-10-04 21:00:00",,,,,39.0,1.58,9.27,"2023-10-04","21","n"
"2023-10-04 22:00:00",,,,,36.9,0.53,9.42,"2023-10-04","22","n"
"2023-10-04 23:00:00",,,,,35.2,1.57,8.59,"2023-10-04","23","n"
"2023-10-05 00:00:00",,,,,33.6,2.56,7.46,"2023-10-05","00","n"
"2023-10-05 01:00:00",,,,,34.5,5.12,5.19,"2023-10-05","01","n"
"2023-10-05 02:00:00",,,,,46.8,6.77,4.07,"2023-10-05","02","n"
"2023-10-05 03:00:00",,,,,55.1,5.48,9.35,"2023-10-05","03","n"
"2023-10-05 04:00:00",,,,,59.3,2.93,8.97,"2023-10-05","04","n"
"2023-10-05 05:00:00",,,,,62.5,0.90,3.74,"2023-10-05","05","n"
"2023-10-05 06:00:00",,,,,66.9,0.73,4.90,"2023-10-05","06","n"
"2023-10-05 07:00:00",,,,,72.5,0.63,5.82,"2023-10-05","07","n"
"2023-10-05 08:00:00",,,,,73.2,0.95,3.99,"2023-10-05","08","n"
"2023-10-05 09:00:00",,,,,72.6,0.39,5.55,"2023-10-05","09","n"
"2023-10-05 10:00:00",,,,,74.8,0.00,4.79,"2023-10-05","10","n"
"2023-10-05 11:00:00",,,,,86.8,1.11,5.52,"2023-10-05","11","n"
"2023-10-05 12:00:00",,,,,81.2,1.66,6.18,"2023-10-05","12","n"
"2023-10-05 13:00:00",,,,,77.5,1.97,6.24,"2023-10-05","13","n"
"2023-10-05 14:00:00",,,,,77.0,0.18,6.71,"2023-10-05","14","n"
"2023-10-05 15:00:00",,,,,88.5,0.56,5.87,"2023-10-05","15","n"
"2023-10-05 16:00:00",,,,,82.9,0.79,3.14,"2023-10-05","16","n"
"2023-10-05 17:00:00",,,,,79.9,1.25,1.58,"2023-10-05","17","n"
"2023-10-05 18:00:00",,,,,69.9,1.03,3.05,"2023-10-05","18","n"
"2023-10-05 19:00:00",,,,,57.3,0.70,4.20,"2023-10-05","19","n"
"2023-10-05 20:00:00",,,,,48.7,1.06,6.24,"2023-10-05","20","n"
"2023-10-05 21:00:00",,,,,40.7,1.73,7.02,"2023-10-05","21","n"
"2023-10-05 22:00:00",,,,,37.7,2.69,9.00,"2023-10-05","22","n"
"2023-10-05 23:00:00",,,,,32.7,3.19,8.47,"2023-10-05","23","n"
"2023-10-06 00:00:00",,,,,28.1,4.23,3.06,"2023-10-06","00","n"
"2023-10-06 01:00:00",,,,,28.5,6.60,8.80,"2023-10-06","01","n"
"2023-10-06 02:00:00",,,,,43.4,6.57,7.91,"2023-10-06","02","n"
"2023-10-06 03:00:00",,,,,49.8,5.11,7.53,"2023-10-06","03","n"
"2023-10-06 04:00:00",,,,,51.7,3.25,6.94,"2023-10-06","04","n"
"2023-10-06 05:00:00",,,,,52.6,2.21,4.07,"2023-10-06","05","n"
"2023-10-06 06:00:00",,,,,51.4,1.50,4.56,"2023-10-06","06","n"
"2023-10-06 07:00:00",,,,,52.9,1.25,5.41,"2023-10-06","07","n"
"2023-10-06 08:00:00",,,,,60.2,0.95,5.94,"2023-10-06","08","n"
"2023-10-06 09:00:00",,,,,64.6,0.39,5.63,"2023-10-06","09","n"
"2023-10-06 10:00:00",,,,,76.5,0.88,5.61,"2023-10-06","10","n"
"2023-10-06 11:00:00",,,,,90.7,0.63,6.25,"2023-10-06","11","n"
"2023-10-06 12:00:00",,,,,85.7,0.63,5.60,"2023-10-06","12","n"
"2023-10-06 13:00:00",,,,,84.6,0.95,5.83,"2023-10-06","13","n"
"2023-10-06 14:00:00",,,,,87.1,0.56,5.93,"2023-10-06","14","n"
"2023-10-06 15:00:00",,,,,93.9,1.13,5.79,"2023-10-06","15","n"
"2023-10-06 16:00:00",,,,,90.0,1.00,3.23,"2023-10-06","16","n"
"2023-10-06 17:00:00",,,,,78.6,0.39,0.85,"2023-10-06","17","n"
"2023-10-06 18:00:00",,,,,62.8,1.06,5.25,"2023-10-06","18","n"
"2023-10-06 19:00:00",,,,,46.8,1.38,5.64,"2023-10-06","19","n"
"2023-10-06 20:00:00",,,,,37.2,1.13,5.48,"2023-10-06","20","n"
"2023-10-06 21:00:00",,,,,29.8,2.12,6.61,"2023-10-06","21","n"
"2023-10-06 22:00:00",,,,,26.7,2.64,8.48,"2023-10-06","22","n"
"2023-10-06 23:00:00",,,,,22.8,3.19,7.40,"2023-10-06","23","n"
"2023-10-07 00:00:00",,,,,20.6,4.84,4.14,"2023-10-07","00","n"
"2023-10-07 01:00:00",,,,,21.3,6.36,8.53,"2023-10-07","01","n"
"2023-10-07 02:00:00",,,,,27.2,6.16,9.19,"2023-10-07","02","n"
"2023-10-07 03:00:00",,,,,36.8,4.91,7.20,"2023-10-07","03","n"
"2023-10-07 04:00:00",,,,,36.9,3.54,4.53,"2023-10-07","04","n"
"2023-10-07 05:00:00",,,,,37.2,1.90,4.75,"2023-10-07","05","n"
"2023-10-07 06:00:00",,,,,39.3,1.90,4.80,"2023-10-07","06","n"
"2023-10-07 07:00:00",,,,,41.3,1.94,3.99,"2023-10-07","07","n"
"2023-10-07 08:00:00",,,,,40.4,0.56,6.29,"2023-10-07","08","n"
"2023-10-07 09:00:00",,,,,40.7,1.23,6.38,"2023-10-07","09","n"
"2023-10-07 10:00:00",,,,,76.5,1.38,6.18,"2023-10-07","10","n"
"2023-10-07 11:00:00",,,,,90.5,0.79,6.84,"2023-10-07","11","n"
"2023-10-07 12:00:00",,,,,91.0,0.25,6.10,"2023-10-07","12","n"
"2023-10-07 13:00:00",,,,,90.6,0.63,5.96,"2023-10-07","13","n"
"2023-10-07 14:00:00",,,,,97.3,0.53,7.17,"2023-10-07","14","n"
"2023-10-07 15:00:00",,,,,96.7,0.25,5.80,"2023-10-07","15","n"
"2023-10-07 16:00:00",,,,,90.5,0.00,2.96,"2023-10-07","16","n"
"2023-10-07 17:00:00",,,,,76.5,0.63,2.10,"2023-10-07","17","n"
"2023-10-07 18:00:00",,,,,64.4,1.13,3.15,"2023-10-07","18","n"
"2023-10-07 19:00:00",,,,,48.4,0.73,3.96,"2023-10-07","19","n"
"2023-10-07 20:00:00",,,,,36.1,1.42,4.42,"2023-10-07","20","n"
"2023-10-07 21:00:00",,,,,27.2,1.38,6.38,"2023-10-07","21","n"
"2023-10-07 22:00:00",,,,,20.2,1.77,4.08,"2023-10-07","22","n"
"2023-10-07 23:00:00",,,,,19.3,1.94,3.67,"2023-10-07","23","n"
"2023-10-08 00:00:00",,,,,19.4,2.30,5.16,"2023-10-08","00","n"
"2023-10-08 01:00:00",,,,,25.1,2.35,2.82,"2023-10-08","01","n"
"2023-10-08 02:00:00",,,,,25.8,2.75,2.89,"2023-10-08","02","n"
"2023-10-08 03:00:00",,,,,28.8,2.30,6.94,"2023-10-08","03","n"
"2023-10-08 04:00:00",,,,,33.1,1.90,5.90,"2023-10-08","04","n"
"2023-10-08 05:00:00",,,,,35.6,2.84,5.29,"2023-10-08","05","n"
"2023-10-08 06:00:00",,,,,37.8,1.62,5.41,"2023-10-08","06","n"
"2023-10-08 07:00:00",,,,,43.0,1.80,6.19,"2023-10-08","07","n"
"2023-10-08 08:00:00",,,,,44.8,0.79,6.33,"2023-10-08","08","n"
"2023-10-08 09:00:00",,,,,40.3,0.73,6.50,"2023-10-08","09","n"
"2023-10-08 10:00:00",,,,,68.8,1.25,6.73,"2023-10-08","10","n"
"2023-10-08 11:00:00",,,,,81.1,0.63,6.59,"2023-10-08","11","n"
"2023-10-08 12:00:00",,,,,79.0,0.18,6.59,"2023-10-08","12","n"
"2023-10-08 13:00:00",,,,,72.5,0.18,6.61,"2023-10-08","13","n"
"2023-10-08 14:00:00",,,,,82.8,1.45,6.71,"2023-10-08","14","n"
"2023-10-08 15:00:00",,,,,75.1,0.70,6.41,"2023-10-08","15","n"
"2023-10-08 16:00:00",,,,,60.7,1.00,2.31,"2023-10-08","16","n"
"2023-10-08 17:00:00",,,,,55.8,0.79,2.77,"2023-10-08","17","n"
"2023-10-08 18:00:00",,,,,42.8,1.06,4.20,"2023-10-08","18","n"
"2023-10-08 19:00:00",,,,,29.9,1.62,4.82,"2023-10-08","19","n"
"2023-10-08 20:00:00",,,,,19.2,2.29,4.50,"2023-10-08","20","n"
"2023-10-08 21:00:00",,,,,15.2,2.69,4.29,"2023-10-08","21","n"
"2023-10-08 22:00:00",,,,,12.1,3.96,4.38,"2023-10-08","22","n"
"2023-10-08 23:00:00",,,,,11.6,3.47,6.88,"2023-10-08","23","n"
"2023-10-09 00:00:00",,,,,17.5,4.98,22.37,"2023-10-09","00","n"
